id,visit,room,value,timepoint
44,0,living room,51.0,1612
44,0,living room,52.0,1613
44,0,living room,50.0,1614
44,0,living room,52.0,1615
44,0,living room,50.0,1616
44,0,living room,49.0,1617
44,0,living room,52.0,1618
44,0,living room,52.0,1619
44,0,living room,52.0,1620
44,0,living room,55.0,1621
44,0,living room,51.0,1622
44,0,living room,54.0,1623
44,0,living room,54.0,1624
44,0,living room,52.0,1625
44,0,living room,50.0,1626
44,0,living room,52.0,1627
44,0,living room,52.0,1628
44,0,living room,51.0,1629
44,0,living room,53.0,1630
44,0,living room,53.0,1631
44,0,living room,51.0,1632
44,0,living room,54.0,1633
44,0,living room,53.0,1634
44,0,living room,52.0,1635
44,0,living room,52.0,1636
44,0,living room,53.0,1637
44,0,living room,54.0,1638
44,0,living room,53.0,1639
44,0,living room,50.0,1640
44,0,living room,54.0,1641
44,0,living room,55.0,1642
44,0,living room,50.0,1643
44,0,living room,52.0,1644
44,0,living room,52.0,1645
44,0,living room,55.0,1646
44,0,living room,55.0,1647
44,0,living room,52.0,1648
44,0,living room,52.0,1649
44,0,living room,53.0,1650
44,0,living room,51.0,1651
44,0,living room,57.0,1652
44,0,living room,54.0,1653
44,0,living room,53.0,1654
44,0,living room,56.0,1655
44,0,living room,54.0,1656
44,0,living room,52.0,1657
44,0,living room,53.0,1658
44,0,living room,58.0,1659
44,0,living room,55.0,1660
44,0,living room,56.0,1661
44,0,living room,55.0,1662
44,0,living room,56.0,1663
44,0,living room,57.0,1664
44,0,living room,57.0,1665
44,0,living room,60.0,1666
44,0,living room,58.0,1667
44,0,living room,55.0,1668
44,0,living room,58.0,1669
44,0,living room,58.0,1670
44,0,living room,55.0,1671
44,0,living room,60.0,1672
44,0,living room,66.0,1673
44,0,living room,66.0,1674
44,0,living room,66.0,1675
44,0,living room,65.0,1676
44,0,living room,62.0,1677
44,0,living room,58.0,1678
44,0,living room,60.0,1679
44,0,living room,59.0,1680
44,0,living room,65.0,1681
44,0,living room,61.0,1682
44,0,living room,59.0,1683
44,0,living room,62.0,1684
44,0,living room,59.0,1685
44,0,living room,60.0,1686
44,0,living room,57.0,1687
44,0,living room,58.0,1688
44,0,living room,58.0,1689
44,0,living room,58.0,1690
44,0,living room,57.0,1691
44,0,living room,60.0,1692
44,0,living room,62.0,1693
44,0,living room,57.0,1694
44,0,living room,59.0,1695
44,0,living room,59.0,1696
44,0,living room,56.0,1697
44,0,living room,60.0,1698
44,0,living room,57.0,1699
44,0,living room,59.0,1700
44,0,living room,58.0,1701
44,0,living room,59.0,1702
44,0,living room,57.0,1703
44,0,living room,60.0,1704
44,0,living room,57.0,1705
44,0,living room,59.0,1706
44,0,living room,58.0,1707
44,0,living room,59.0,1708
44,0,living room,62.0,1709
44,0,living room,61.0,1710
44,0,living room,59.0,1711
44,0,living room,61.0,1712
44,0,living room,60.0,1713
44,0,living room,60.0,1714
44,0,living room,54.0,1715
44,0,living room,59.0,1716
44,0,living room,56.0,1717
44,0,living room,58.0,1718
44,0,living room,56.0,1719
44,0,living room,58.0,1720
44,0,living room,57.0,1721
44,0,living room,53.0,1722
44,0,living room,57.0,1723
44,0,living room,59.0,1724
44,0,living room,54.0,1725
44,0,living room,53.0,1726
44,0,living room,55.0,1727
44,0,living room,54.0,1728
44,0,living room,55.0,1729
44,0,living room,54.0,1730
44,0,living room,53.0,1731
44,0,living room,55.0,1732
44,0,living room,53.0,1733
44,0,living room,54.0,1734
44,0,living room,53.0,1735
44,0,living room,52.0,1736
44,0,living room,53.0,1737
44,0,living room,55.0,1738
44,0,living room,56.0,1739
44,0,living room,55.0,1740
44,0,living room,52.0,1741
44,0,living room,55.0,1742
44,0,living room,58.0,1743
44,0,living room,56.0,1744
44,0,living room,60.0,1745
44,0,living room,59.0,1746
44,0,living room,60.0,1747
44,0,living room,67.0,1748
44,0,living room,72.0,1749
44,0,living room,77.0,1750
44,0,living room,84.0,1751
44,0,living room,81.0,1752
44,0,living room,77.0,1753
44,0,living room,79.0,1754
44,0,living room,75.0,1755
44,0,living room,78.0,1756
44,0,living room,81.0,1757
44,0,living room,79.0,1758
44,0,living room,75.0,1759
44,0,living room,73.0,1760
44,0,living room,68.0,1761
44,0,living room,70.0,1762
44,0,living room,71.0,1763
44,0,living room,62.0,1764
44,0,living room,66.0,1765
44,0,living room,62.0,1766
44,0,living room,62.0,1767
44,0,living room,61.0,1768
44,0,living room,62.0,1769
44,0,living room,62.0,1770
44,0,living room,60.0,1771
44,0,living room,55.0,1772
44,0,living room,56.0,1773
44,0,living room,61.0,1774
44,0,living room,56.0,1775
44,0,living room,54.0,1776
44,0,living room,55.0,1777
44,0,living room,54.0,1778
44,0,living room,54.0,1779
44,0,living room,56.0,1780
44,0,living room,55.0,1781
44,0,living room,52.0,1782
44,0,living room,53.0,1783
44,0,living room,53.0,1784
44,0,living room,53.0,1785
44,0,living room,53.0,1786
44,0,living room,51.0,1787
44,0,living room,50.0,1788
44,0,living room,52.0,1789
44,0,living room,51.0,1790
44,0,living room,49.0,1791
44,0,living room,50.0,1792
44,0,living room,56.0,1793
44,0,living room,50.0,1794
44,0,living room,51.0,1795
44,0,living room,53.0,1796
44,0,living room,50.0,1797
44,0,living room,52.0,1798
44,0,living room,50.0,1799
44,0,living room,46.0,1800
44,0,living room,47.0,1801
44,0,living room,45.0,1802
44,0,living room,45.0,1803
44,0,living room,46.0,1804
44,0,living room,44.0,1805
44,0,living room,48.0,1806
44,0,living room,47.0,1807
44,0,living room,50.0,1808
44,0,living room,46.0,1809
44,0,living room,47.0,1810
44,0,living room,45.0,1811
44,0,living room,44.0,1812
44,0,living room,43.0,1813
44,0,living room,43.0,1814
44,0,living room,47.0,1815
44,0,living room,46.0,1816
44,0,living room,44.0,1817
44,0,living room,45.0,1818
44,0,living room,44.0,1819
44,0,living room,45.0,1820
44,0,living room,45.0,1821
44,0,living room,45.0,1822
44,0,living room,46.0,1823
44,0,living room,44.0,1824
44,0,living room,43.0,1825
44,0,living room,44.0,1826
44,0,living room,46.0,1827
44,0,living room,45.0,1828
44,0,living room,43.0,1829
44,0,living room,43.0,1830
44,0,living room,45.0,1831
44,0,living room,64.0,1832
44,0,living room,131.0,1833
44,0,living room,122.0,1834
44,0,living room,128.0,1835
44,0,living room,96.0,1836
44,0,living room,96.0,1837
44,0,living room,82.0,1838
44,0,living room,74.0,1839
44,0,living room,73.0,1840
44,0,living room,69.0,1841
44,0,living room,63.0,1842
44,0,living room,57.0,1843
44,0,living room,54.0,1844
44,0,living room,55.0,1845
44,0,living room,52.0,1846
44,0,living room,46.0,1847
44,0,living room,50.0,1848
44,0,living room,46.0,1849
44,0,living room,45.0,1850
44,0,living room,47.0,1851
44,0,living room,43.0,1852
44,0,living room,46.0,1853
44,0,living room,40.0,1854
44,0,living room,42.0,1855
44,0,living room,41.0,1856
44,0,living room,44.0,1857
44,0,living room,44.0,1858
44,0,living room,42.0,1859
44,0,living room,40.0,1860
44,0,living room,39.0,1861
44,0,living room,39.0,1862
44,0,living room,41.0,1863
44,0,living room,41.0,1864
44,0,living room,43.0,1865
44,0,living room,41.0,1866
44,0,living room,38.0,1867
44,0,living room,40.0,1868
44,0,living room,40.0,1869
44,0,living room,42.0,1870
44,0,living room,39.0,1871
44,0,living room,40.0,1872
44,0,living room,39.0,1873
44,0,living room,39.0,1874
44,0,living room,37.0,1875
44,0,living room,39.0,1876
44,0,living room,35.0,1877
44,0,living room,38.0,1878
44,0,living room,36.0,1879
44,0,living room,36.0,1880
44,0,living room,37.0,1881
44,0,living room,35.0,1882
44,0,living room,36.0,1883
44,0,living room,34.0,1884
44,0,living room,36.0,1885
44,0,living room,34.0,1886
44,0,living room,35.0,1887
44,0,living room,36.0,1888
44,0,living room,36.0,1889
44,0,living room,33.0,1890
44,0,living room,37.0,1891
44,0,living room,41.0,1892
44,0,living room,35.0,1893
44,0,living room,36.0,1894
44,0,living room,36.0,1895
44,0,living room,35.0,1896
44,0,living room,35.0,1897
44,0,living room,35.0,1898
44,0,living room,35.0,1899
44,0,living room,33.0,1900
44,0,living room,35.0,1901
44,0,living room,35.0,1902
44,0,living room,36.0,1903
44,0,living room,34.0,1904
44,0,living room,35.0,1905
44,0,living room,34.0,1906
44,0,living room,33.0,1907
44,0,living room,33.0,1908
44,0,living room,34.0,1909
44,0,living room,32.0,1910
44,0,living room,35.0,1911
44,0,living room,35.0,1912
44,0,living room,34.0,1913
44,0,living room,35.0,1914
44,0,living room,36.0,1915
44,0,living room,33.0,1916
44,0,living room,34.0,1917
44,0,living room,35.0,1918
44,0,living room,35.0,1919
44,0,living room,36.0,1920
44,0,living room,35.0,1921
44,0,living room,34.0,1922
44,0,living room,34.0,1923
44,0,living room,35.0,1924
44,0,living room,32.0,1925
44,0,living room,32.0,1926
44,0,living room,33.0,1927
44,0,living room,34.0,1928
44,0,living room,33.0,1929
44,0,living room,32.0,1930
44,0,living room,33.0,1931
44,0,living room,32.0,1932
44,0,living room,33.0,1933
44,0,living room,33.0,1934
44,0,living room,32.0,1935
44,0,living room,31.0,1936
44,0,living room,31.0,1937
44,0,living room,32.0,1938
44,0,living room,31.0,1939
44,0,living room,31.0,1940
44,0,living room,33.0,1941
44,0,living room,31.0,1942
44,0,living room,30.0,1943
44,0,living room,32.0,1944
44,0,living room,30.0,1945
44,0,living room,28.0,1946
44,0,living room,29.0,1947
44,0,living room,27.0,1948
44,0,living room,28.0,1949
44,0,living room,28.0,1950
44,0,living room,27.0,1951
44,0,living room,27.0,1952
44,0,living room,26.0,1953
44,0,living room,27.0,1954
44,0,living room,27.0,1955
44,0,living room,26.0,1956
44,0,living room,26.0,1957
44,0,living room,28.0,1958
44,0,living room,25.0,1959
44,0,living room,25.0,1960
44,0,living room,27.0,1961
44,0,living room,28.0,1962
44,1,bedroom,40.0,102
44,1,bedroom,36.0,103
44,1,bedroom,36.0,104
44,1,bedroom,33.0,105
44,1,bedroom,31.0,106
44,1,bedroom,28.0,107
44,1,bedroom,27.0,108
44,1,bedroom,26.0,109
44,1,bedroom,25.0,110
44,1,bedroom,24.0,111
44,1,bedroom,22.0,112
44,1,bedroom,21.0,113
44,1,bedroom,23.0,114
44,1,bedroom,22.0,115
44,1,bedroom,20.0,116
44,1,bedroom,23.0,117
44,1,bedroom,21.0,118
44,1,bedroom,21.0,119
44,1,bedroom,20.0,120
44,1,bedroom,23.0,121
44,1,bedroom,22.0,122
44,1,bedroom,21.0,123
44,1,bedroom,23.0,124
44,1,bedroom,23.0,125
44,1,bedroom,24.0,126
44,1,bedroom,23.0,127
44,1,bedroom,23.0,128
44,1,bedroom,24.0,129
44,1,bedroom,22.0,130
44,1,bedroom,22.0,131
44,1,bedroom,21.0,132
44,1,bedroom,21.0,133
44,1,bedroom,19.0,134
44,1,bedroom,21.0,135
44,1,bedroom,22.0,136
44,1,bedroom,18.0,137
44,1,bedroom,18.0,138
44,1,bedroom,19.0,139
44,1,bedroom,19.0,140
44,1,bedroom,15.0,141
44,1,bedroom,16.0,142
44,1,bedroom,16.0,143
44,1,bedroom,17.0,144
44,1,bedroom,15.0,145
44,1,bedroom,15.0,146
44,1,bedroom,15.0,147
44,1,bedroom,16.0,148
44,1,bedroom,16.0,149
44,1,bedroom,17.0,150
44,1,bedroom,17.0,151
44,1,bedroom,19.0,152
44,1,bedroom,21.0,153
44,1,bedroom,25.0,154
44,1,bedroom,20.0,155
44,1,bedroom,22.0,156
44,1,bedroom,24.0,157
44,1,bedroom,25.0,158
44,1,bedroom,23.0,159
44,1,bedroom,20.0,160
44,1,bedroom,23.0,161
44,1,bedroom,21.0,162
44,1,bedroom,22.0,163
44,1,bedroom,18.0,164
44,1,bedroom,23.0,165
44,1,bedroom,19.0,166
44,1,bedroom,18.0,167
44,1,bedroom,21.0,168
44,1,bedroom,18.0,169
44,1,bedroom,19.0,170
44,1,bedroom,22.0,171
44,1,bedroom,17.0,172
44,1,bedroom,18.0,173
44,1,bedroom,15.0,174
44,1,bedroom,16.0,175
44,1,bedroom,16.0,176
44,1,bedroom,17.0,177
44,1,bedroom,17.0,178
44,1,bedroom,21.0,179
44,1,bedroom,18.0,180
44,1,bedroom,17.0,181
44,1,bedroom,23.0,182
44,1,bedroom,23.0,183
44,1,bedroom,19.0,184
44,1,bedroom,21.0,185
44,1,bedroom,28.0,186
44,1,bedroom,23.0,187
44,1,bedroom,19.0,188
44,1,bedroom,19.0,189
44,1,bedroom,20.0,190
44,1,bedroom,20.0,191
44,1,bedroom,20.0,192
44,1,bedroom,20.0,193
44,1,bedroom,24.0,194
44,1,bedroom,20.0,195
44,1,bedroom,19.0,196
44,1,bedroom,28.0,197
44,1,bedroom,19.0,198
44,1,bedroom,20.0,199
44,1,bedroom,24.0,200
44,1,bedroom,23.0,201
44,1,bedroom,21.0,202
44,1,bedroom,21.0,203
44,1,bedroom,22.0,204
44,1,bedroom,22.0,205
44,1,bedroom,24.0,206
44,1,bedroom,22.0,207
44,1,bedroom,23.0,208
44,1,bedroom,18.0,209
44,1,bedroom,22.0,210
44,1,bedroom,41.0,211
44,1,bedroom,21.0,212
44,1,bedroom,22.0,213
44,1,bedroom,20.0,214
44,1,bedroom,25.0,215
44,1,bedroom,19.0,216
44,1,bedroom,19.0,217
44,1,bedroom,29.0,218
44,1,bedroom,21.0,219
44,1,bedroom,22.0,220
44,1,bedroom,21.0,221
44,1,bedroom,22.0,222
44,1,bedroom,24.0,223
44,1,bedroom,20.0,224
44,1,bedroom,21.0,225
44,1,bedroom,19.0,226
44,1,bedroom,20.0,227
44,1,bedroom,17.0,228
44,1,bedroom,18.0,229
44,1,bedroom,17.0,230
44,1,bedroom,23.0,231
44,1,bedroom,20.0,232
44,1,bedroom,23.0,233
44,1,bedroom,20.0,234
44,1,bedroom,17.0,235
44,1,bedroom,31.0,236
44,1,bedroom,38.0,237
44,1,bedroom,33.0,238
44,1,bedroom,41.0,239
44,1,bedroom,34.0,240
44,1,bedroom,30.0,241
44,1,bedroom,26.0,242
44,1,bedroom,27.0,243
44,1,bedroom,25.0,244
44,1,bedroom,30.0,245
44,1,bedroom,26.0,246
44,1,bedroom,26.0,247
44,1,bedroom,22.0,248
44,1,bedroom,22.0,249
44,1,bedroom,24.0,250
44,1,bedroom,25.0,251
44,1,bedroom,24.0,252
44,1,bedroom,23.0,253
44,1,bedroom,22.0,254
44,1,bedroom,20.0,255
44,1,bedroom,20.0,256
44,1,bedroom,20.0,257
44,1,bedroom,21.0,258
44,1,bedroom,20.0,259
44,1,bedroom,21.0,260
44,1,bedroom,23.0,261
44,1,bedroom,22.0,262
44,1,bedroom,22.0,263
44,1,bedroom,23.0,264
44,1,bedroom,24.0,265
44,1,bedroom,26.0,266
44,1,bedroom,24.0,267
44,1,bedroom,26.0,268
44,1,bedroom,27.0,269
44,1,bedroom,29.0,270
44,1,bedroom,31.0,271
44,1,bedroom,31.0,272
44,1,bedroom,32.0,273
44,1,bedroom,32.0,274
44,1,bedroom,32.0,275
44,1,bedroom,32.0,276
44,1,bedroom,32.0,277
44,1,bedroom,33.0,278
44,1,bedroom,33.0,279
44,1,bedroom,33.0,280
44,1,bedroom,34.0,281
44,1,bedroom,34.0,282
44,1,bedroom,34.0,283
44,1,bedroom,33.0,284
44,1,bedroom,35.0,285
44,1,bedroom,36.0,286
44,1,bedroom,36.0,287
44,1,bedroom,34.0,288
44,1,bedroom,33.0,289
44,1,bedroom,34.0,290
44,1,bedroom,31.0,291
44,1,bedroom,32.0,292
44,1,bedroom,33.0,293
44,1,bedroom,34.0,294
44,1,bedroom,33.0,295
44,1,bedroom,31.0,296
44,1,bedroom,31.0,297
44,1,bedroom,32.0,298
44,1,bedroom,31.0,299
44,1,bedroom,31.0,300
44,1,bedroom,31.0,301
44,1,bedroom,30.0,302
44,1,bedroom,26.0,303
44,1,bedroom,25.0,304
44,1,bedroom,22.0,305
44,1,bedroom,20.0,306
44,1,bedroom,20.0,307
44,1,bedroom,18.0,308
44,1,bedroom,16.0,309
44,1,bedroom,15.0,310
44,1,bedroom,14.0,311
44,1,bedroom,13.0,312
44,1,bedroom,12.0,313
44,1,bedroom,11.0,314
44,1,bedroom,11.0,315
44,1,bedroom,10.0,316
44,1,bedroom,10.0,317
44,1,bedroom,8.0,318
44,1,bedroom,8.0,319
44,1,bedroom,8.0,320
44,1,bedroom,7.0,321
44,1,bedroom,7.0,322
44,1,bedroom,6.0,323
44,1,bedroom,6.0,324
44,1,bedroom,13.0,325
44,1,bedroom,8.0,326
44,1,bedroom,7.0,327
44,1,bedroom,7.0,328
44,1,bedroom,7.0,329
44,1,bedroom,6.0,330
44,1,bedroom,6.0,331
44,1,bedroom,7.0,332
44,1,bedroom,15.0,333
44,1,bedroom,28.0,334
44,1,bedroom,36.0,335
44,1,bedroom,38.0,336
44,1,bedroom,33.0,337
44,1,bedroom,28.0,338
44,1,bedroom,24.0,339
44,1,bedroom,21.0,340
44,1,bedroom,19.0,341
44,1,bedroom,16.0,342
44,1,bedroom,14.0,343
44,1,bedroom,13.0,344
44,1,bedroom,12.0,345
44,1,bedroom,11.0,346
44,1,bedroom,12.0,347
44,1,bedroom,10.0,348
44,1,bedroom,16.0,349
44,1,bedroom,45.0,350
44,1,bedroom,35.0,351
44,1,bedroom,26.0,352
44,1,bedroom,28.0,353
44,1,bedroom,19.0,354
44,1,bedroom,20.0,355
44,1,bedroom,15.0,356
44,1,bedroom,14.0,357
44,1,bedroom,15.0,358
44,1,bedroom,15.0,359
44,1,bedroom,14.0,360
44,1,bedroom,14.0,361
44,1,bedroom,12.0,362
44,1,bedroom,12.0,363
44,1,bedroom,15.0,364
44,1,bedroom,11.0,365
44,1,bedroom,11.0,366
44,1,bedroom,11.0,367
44,1,bedroom,10.0,368
44,1,bedroom,10.0,369
44,1,bedroom,9.0,370
44,1,bedroom,8.0,371
44,1,bedroom,10.0,372
44,1,bedroom,9.0,373
44,1,bedroom,9.0,374
44,1,bedroom,8.0,375
44,1,bedroom,8.0,376
44,1,bedroom,8.0,377
44,1,bedroom,8.0,378
44,1,bedroom,9.0,379
44,1,bedroom,8.0,380
44,1,bedroom,10.0,381
44,1,bedroom,9.0,382
44,1,bedroom,6.0,383
44,1,bedroom,4.46000003814697,384
44,1,bedroom,2.75,385
44,1,bedroom,4.46000003814697,386
44,1,bedroom,4.46000003814697,387
44,1,bedroom,2.75,388
44,1,bedroom,4.46000003814697,389
44,1,bedroom,4.46000003814697,390
44,1,bedroom,7.42999982833862,391
44,1,bedroom,9.65999984741211,392
44,1,bedroom,8.17000007629395,393
44,1,bedroom,9.65999984741211,394
44,1,bedroom,8.17000007629395,395
44,1,bedroom,12.0699996948242,396
44,1,bedroom,5.63000011444092,397
44,1,bedroom,6.44000005722046,398
44,1,bedroom,7.23999977111816,399
44,1,bedroom,8.85000038146973,400
44,1,bedroom,7.23999977111816,401
44,1,bedroom,11.2700004577637,402
44,1,bedroom,8.05000019073486,403
44,1,bedroom,11.2700004577637,404
44,1,bedroom,10.460000038147,405
44,1,bedroom,12.8699998855591,406
44,1,bedroom,12.0699996948242,407
44,1,bedroom,15.960000038147,408
44,1,bedroom,14.3699998855591,409
44,1,bedroom,13.5699996948242,410
44,1,bedroom,14.3699998855591,411
44,1,bedroom,15.1599998474121,412
44,1,bedroom,15.1599998474121,413
44,1,bedroom,15.1599998474121,414
44,1,bedroom,11.9700002670288,415
44,1,bedroom,11.1700000762939,416
44,1,bedroom,12.7700004577637,417
44,1,bedroom,12.7700004577637,418
44,1,bedroom,12.7700004577637,419
44,1,bedroom,15.1599998474121,420
44,1,bedroom,11.9700002670288,421
44,1,bedroom,12.7700004577637,422
44,1,bedroom,15.1599998474121,423
44,1,bedroom,10.3800001144409,424
44,1,bedroom,12.7700004577637,425
44,1,bedroom,11.1700000762939,426
44,1,bedroom,13.5699996948242,427
44,1,bedroom,11.1700000762939,428
44,1,bedroom,13.5699996948242,429
44,1,bedroom,13.5699996948242,430
44,1,bedroom,8.77999973297119,431
44,1,bedroom,15.0200004577637,432
44,1,bedroom,12.6499996185303,433
44,1,bedroom,15.8100004196167,434
44,1,bedroom,13.4399995803833,435
44,1,bedroom,15.0200004577637,436
44,1,bedroom,15.0200004577637,437
44,1,bedroom,15.0200004577637,438
44,1,bedroom,11.8599996566772,439
44,1,bedroom,15.0200004577637,440
44,1,bedroom,11.8599996566772,441
44,1,bedroom,13.4399995803833,442
44,1,bedroom,15.0200004577637,443
44,1,bedroom,13.8299999237061,444
44,1,bedroom,15.3599996566772,445
44,1,bedroom,15.3599996566772,446
44,1,bedroom,16.8999996185303,447
44,1,bedroom,16.8999996185303,448
44,1,bedroom,19.2000007629395,449
44,1,bedroom,18.4400005340576,450
44,1,bedroom,19.2000007629395,451
44,1,bedroom,18.4400005340576,452
44,1,bedroom,17.6700000762939,453
44,1,bedroom,19.9699993133545,454
44,1,bedroom,18.4400005340576,455
44,1,bedroom,20.3199996948242,456
44,1,bedroom,22.6700000762939,457
44,1,bedroom,24.2299995422363,458
44,1,bedroom,24.2299995422363,459
44,1,bedroom,21.8799991607666,460
44,1,bedroom,22.6700000762939,461
44,1,bedroom,21.1000003814697,462
44,1,bedroom,17.9799995422363,463
44,1,bedroom,19.5400009155273,464
44,1,bedroom,21.1000003814697,465
44,1,bedroom,17.9799995422363,466
44,1,bedroom,18.7600002288818,467
44,1,bedroom,19.5400009155273,468
44,1,bedroom,22.6700000762939,469
44,1,bedroom,21.1000003814697,470
44,1,bedroom,18.7600002288818,471
44,1,bedroom,21.8799991607666,472
44,1,bedroom,18.7600002288818,473
44,1,bedroom,15.6300001144409,474
44,1,bedroom,16.4099998474121,475
44,1,bedroom,21.1000003814697,476
44,1,bedroom,19.5400009155273,477
44,1,bedroom,15.6300001144409,478
44,1,bedroom,15.6300001144409,479
44,1,bedroom,16.9899997711182,480
44,1,bedroom,20.8500003814697,481
44,1,bedroom,14.6800003051758,482
44,1,bedroom,16.9899997711182,483
44,1,bedroom,14.6800003051758,484
44,1,bedroom,18.5400009155273,485
44,1,bedroom,17.7600002288818,486
44,1,bedroom,16.2199993133545,487
44,1,bedroom,15.4499998092651,488
44,1,bedroom,16.9899997711182,489
44,1,bedroom,16.9899997711182,490
44,1,bedroom,16.9899997711182,491
44,1,bedroom,16.7600002288818,492
44,1,bedroom,19.0400009155273,493
44,1,bedroom,18.2800006866455,494
44,1,bedroom,15.2399997711182,495
44,1,bedroom,16.0,496
44,1,bedroom,16.0,497
44,1,bedroom,16.7600002288818,498
44,1,bedroom,19.8099994659424,499
44,1,bedroom,15.2399997711182,500
44,1,bedroom,17.5200004577637,501
44,1,bedroom,16.7600002288818,502
44,1,bedroom,21.3299999237061,503
44,1,bedroom,15.0100002288818,504
44,1,bedroom,17.2700004577637,505
44,1,bedroom,15.0100002288818,506
44,1,bedroom,14.2600002288818,507
44,1,bedroom,18.0200004577637,508
44,1,bedroom,14.2600002288818,509
44,1,bedroom,15.7700004577637,510
44,1,bedroom,15.7700004577637,511
44,1,bedroom,13.5100002288818,512
44,1,bedroom,15.0100002288818,513
44,1,bedroom,15.7700004577637,514
44,1,bedroom,13.5100002288818,515
44,1,bedroom,19.0400009155273,516
44,1,bedroom,15.2399997711182,517
44,1,bedroom,16.7600002288818,518
44,1,bedroom,15.2399997711182,519
44,1,bedroom,15.2399997711182,520
44,1,bedroom,14.4700002670288,521
44,1,bedroom,15.2399997711182,522
44,1,bedroom,14.4700002670288,523
44,1,bedroom,17.5200004577637,524
44,1,bedroom,14.4700002670288,525
44,1,bedroom,12.9499998092651,526
44,1,bedroom,15.2399997711182,527
44,1,bedroom,15.1700000762939,528
44,1,bedroom,13.6499996185303,529
44,1,bedroom,13.6499996185303,530
44,1,bedroom,14.4099998474121,531
44,1,bedroom,13.6499996185303,532
44,1,bedroom,15.1700000762939,533
44,1,bedroom,15.1700000762939,534
44,1,bedroom,14.4099998474121,535
44,1,bedroom,12.8900003433228,536
44,1,bedroom,15.1700000762939,537
44,1,bedroom,14.4099998474121,538
44,1,bedroom,15.1700000762939,539
44,1,bedroom,15.039999961853,540
44,1,bedroom,14.25,541
44,1,bedroom,14.25,542
44,1,bedroom,14.25,543
44,1,bedroom,15.039999961853,544
44,1,bedroom,13.4499998092651,545
44,1,bedroom,17.4099998474121,546
44,1,bedroom,15.039999961853,547
44,1,bedroom,14.25,548
44,1,bedroom,12.6599998474121,549
44,1,bedroom,12.6599998474121,550
44,1,bedroom,11.8699998855591,551
44,1,bedroom,14.0,552
44,1,bedroom,14.0,553
44,1,bedroom,13.0,554
44,1,bedroom,13.0,555
44,1,bedroom,13.0,556
44,1,bedroom,12.0,557
44,1,bedroom,12.0,558
44,1,bedroom,11.0,559
44,1,bedroom,13.0,560
44,1,bedroom,12.0,561
44,1,bedroom,11.0,562
44,1,bedroom,11.0,563
44,1,bedroom,11.0,564
44,1,bedroom,10.0,565
44,1,bedroom,10.0,566
44,1,bedroom,10.0,567
44,1,bedroom,11.0,568
44,1,bedroom,11.0,569
44,1,bedroom,11.0,570
44,1,bedroom,11.0,571
44,1,bedroom,10.0,572
44,1,bedroom,11.0,573
44,1,bedroom,11.0,574
44,1,bedroom,12.0,575
44,1,bedroom,12.0,576
44,1,bedroom,13.0,577
44,1,bedroom,11.0,578
44,1,bedroom,13.0,579
44,1,bedroom,11.0,580
44,1,bedroom,12.0,581
44,1,bedroom,11.0,582
44,1,bedroom,11.0,583
44,1,bedroom,11.0,584
44,1,bedroom,10.0,585
44,1,bedroom,11.0,586
44,1,bedroom,9.0,587
44,1,bedroom,10.0,588
44,1,bedroom,9.0,589
44,1,bedroom,9.0,590
44,1,bedroom,8.0,591
44,1,bedroom,8.0,592
44,1,bedroom,8.0,593
44,1,bedroom,9.0,594
44,1,bedroom,9.0,595
44,1,bedroom,8.0,596
44,1,bedroom,8.0,597
44,1,bedroom,10.0,598
44,1,bedroom,9.0,599
44,1,bedroom,10.0,600
44,1,bedroom,9.0,601
44,1,bedroom,9.0,602
44,1,bedroom,10.0,603
44,1,bedroom,11.0,604
44,1,bedroom,10.0,605
44,1,bedroom,11.0,606
44,1,bedroom,10.0,607
44,1,bedroom,10.0,608
44,1,bedroom,10.0,609
44,1,bedroom,10.0,610
44,1,bedroom,12.0,611
44,1,bedroom,12.0,612
44,1,bedroom,12.0,613
44,1,bedroom,12.0,614
44,1,bedroom,12.0,615
44,1,bedroom,13.0,616
44,1,bedroom,14.0,617
44,1,bedroom,13.0,618
44,1,bedroom,15.0,619
44,1,bedroom,15.0,620
44,1,bedroom,14.0,621
44,1,bedroom,14.0,622
44,1,bedroom,15.0,623
44,1,bedroom,15.0,624
44,1,bedroom,15.0,625
44,1,bedroom,16.0,626
44,1,bedroom,16.0,627
44,1,bedroom,15.0,628
44,1,bedroom,15.0,629
44,1,bedroom,15.0,630
44,1,bedroom,15.0,631
44,1,bedroom,15.0,632
44,1,bedroom,16.0,633
44,1,bedroom,16.0,634
44,1,bedroom,16.0,635
44,1,bedroom,15.0,636
44,1,bedroom,15.0,637
44,1,bedroom,17.0,638
44,1,bedroom,29.0,639
44,1,bedroom,28.0,640
44,1,bedroom,28.0,641
44,1,bedroom,25.0,642
44,1,bedroom,25.0,643
44,1,bedroom,22.0,644
44,1,bedroom,20.0,645
44,1,bedroom,20.0,646
44,1,bedroom,17.0,647
44,1,bedroom,21.0,648
44,1,bedroom,18.0,649
44,1,bedroom,16.0,650
44,1,bedroom,16.0,651
44,1,bedroom,15.0,652
44,1,bedroom,15.0,653
44,1,bedroom,16.0,654
44,1,bedroom,17.0,655
44,1,bedroom,16.0,656
44,1,bedroom,16.0,657
44,1,bedroom,16.0,658
44,1,bedroom,16.0,659
44,1,bedroom,17.0,660
44,1,bedroom,17.0,661
44,1,bedroom,19.0,662
44,1,bedroom,22.0,663
